"","t","mic"
"28184",1441979976.75,28223
"28185",1441979976.75,28591
"28186",1441979976.75,28277
"28187",1441979976.75,28471
"28188",1441979976.75,27987
"28189",1441979976.75,28311
"28190",1441979976.75,28459
"28191",1441979976.75,28079
"28192",1441979976.75,28191
"28193",1441979976.75,28095
"28194",1441979976.76,28133
"28195",1441979976.76,28267
"28196",1441979976.76,28203
"28197",1441979976.76,28203
"28198",1441979976.76,27803
"28199",1441979976.76,28047
"28200",1441979976.76,28111
"28201",1441979976.76,28027
"28202",1441979976.76,28215
"28203",1441979976.76,28363
"28204",1441979976.76,28131
"28205",1441979976.76,28175
"28206",1441979976.76,28093
"28207",1441979976.76,28135
"28208",1441979976.76,28455
"28209",1441979976.76,28207
"28210",1441979976.76,28199
"28211",1441979976.76,27995
"28212",1441979976.76,28055
"28213",1441979976.76,28135
"28214",1441979976.76,28139
"28215",1441979976.76,28115
"28216",1441979976.76,28191
"28217",1441979976.76,28231
"28218",1441979976.76,27847
"28219",1441979976.76,28283
"28220",1441979976.76,27719
"28221",1441979976.76,28061
"28222",1441979976.76,27915
"28223",1441979976.76,27899
"28224",1441979976.76,28319
"28225",1441979976.76,28123
"28226",1441979976.76,28467
"28227",1441979976.76,27991
"28228",1441979976.77,28171
"28229",1441979976.77,27903
"28230",1441979976.77,28335
"28231",1441979976.77,28223
"28232",1441979976.77,28287
"28233",1441979976.77,28171
"28234",1441979976.77,28253
"28235",1441979976.77,28131
"28236",1441979976.77,28139
"28237",1441979976.77,28203
"28238",1441979976.77,28135
"28239",1441979976.77,28159
"28240",1441979976.77,28155
"28241",1441979976.77,27983
"28242",1441979976.77,27959
"28243",1441979976.77,27899
"28244",1441979976.77,28031
"28245",1441979976.77,28015
"28246",1441979976.77,28335
"28247",1441979976.77,28335
"28248",1441979976.77,28123
"28249",1441979976.77,28335
"28250",1441979976.77,28191
"28251",1441979976.77,28059
"28252",1441979976.77,28047
"28253",1441979976.77,28095
"28254",1441979976.77,27887
"28255",1441979976.77,28397
"28256",1441979976.77,28123
"28257",1441979976.77,28415
"28258",1441979976.77,28343
"28259",1441979976.77,28123
"28260",1441979976.77,28173
"28261",1441979976.78,28051
"28262",1441979976.78,28135
"28263",1441979976.78,28187
"28264",1441979976.78,28127
"28265",1441979976.78,28247
"28266",1441979976.78,27891
"28267",1441979976.78,27935
"28268",1441979976.78,28053
"28269",1441979976.78,28101
"28270",1441979976.78,28063
"28271",1441979976.78,28055
"28272",1441979976.78,28187
"28273",1441979976.78,28079
"28274",1441979976.78,28510
"28275",1441979976.78,28319
"28276",1441979976.78,28277
"28277",1441979976.78,28207
"28278",1441979976.78,28303
"28279",1441979976.78,28159
"28280",1441979976.78,28027
"28281",1441979976.78,28091
"28282",1441979976.78,28149
"28283",1441979976.78,28235
"28284",1441979976.78,28239
"28285",1441979976.78,28283
"28286",1441979976.78,27895
"28287",1441979976.78,28179
"28288",1441979976.78,28051
"28289",1441979976.78,28383
"28290",1441979976.78,28271
"28291",1441979976.78,28127
"28292",1441979976.78,28235
"28293",1441979976.78,27803
"28294",1441979976.79,28435
"28295",1441979976.79,28431
"28296",1441979976.79,28054
"28297",1441979976.79,28351
"28298",1441979976.79,28285
"28299",1441979976.79,28251
"28300",1441979976.79,28271
"28301",1441979976.79,28263
"28302",1441979976.79,28223
"28303",1441979976.79,28063
"28304",1441979976.79,27839
"28305",1441979976.79,27963
"28306",1441979976.79,28151
"28307",1441979976.79,28235
"28308",1441979976.79,28335
"28309",1441979976.79,28285
"28310",1441979976.79,28699
"28311",1441979976.79,27739
"28312",1441979976.79,28079
"28313",1441979976.79,28639
"28314",1441979976.79,28191
"28315",1441979976.79,28029
"28316",1441979976.79,28213
"28317",1441979976.79,28223
"28318",1441979976.79,27903
"28319",1441979976.79,27979
"28320",1441979976.79,28301
"28321",1441979976.79,28071
"28322",1441979976.79,28239
"28323",1441979976.79,28511
"28324",1441979976.79,28271
"28325",1441979976.79,28279
"28326",1441979976.79,28511
"28327",1441979976.79,28295
"28328",1441979976.8,28442
"28329",1441979976.8,28171
"28330",1441979976.8,28247
"28331",1441979976.8,28655
"28332",1441979976.8,28255
"28333",1441979976.8,28175
"28334",1441979976.8,28055
"28335",1441979976.8,28205
"28336",1441979976.8,28341
"28337",1441979976.8,28031
"28338",1441979976.8,28143
"28339",1441979976.8,28231
"28340",1441979976.8,28133
"28341",1441979976.8,28223
"28342",1441979976.8,28027
"28343",1441979976.8,28303
"28344",1441979976.8,28157
"28345",1441979976.8,28263
"28346",1441979976.8,28075
"28347",1441979976.8,28061
"28348",1441979976.8,28471
"28349",1441979976.8,28111
"28350",1441979976.8,28503
"28351",1441979976.8,28223
"28352",1441979976.8,28139
"28353",1441979976.8,27735
"28354",1441979976.8,28011
"28355",1441979976.8,28543
"28356",1441979976.8,28119
"28357",1441979976.8,28471
"28358",1441979976.8,27935
"28359",1441979976.8,27967
"28360",1441979976.8,28215
"28361",1441979976.81,28283
"28362",1441979976.81,28263
"28363",1441979976.81,28251
"28364",1441979976.81,28295
"28365",1441979976.81,28083
"28366",1441979976.81,28043
"28367",1441979976.81,28251
"28368",1441979976.81,28175
"28369",1441979976.81,28387
"28370",1441979976.81,28319
"28371",1441979976.81,28319
"28372",1441979976.81,27847
"28373",1441979976.81,28159
"28374",1441979976.81,28339
"28375",1441979976.81,28047
"28376",1441979976.81,28183
"28377",1441979976.81,27807
"28378",1441979976.81,28443
"28379",1441979976.81,28063
"28380",1441979976.81,28191
"28381",1441979976.81,28127
"28382",1441979976.81,28269
"28383",1441979976.81,28343
"28384",1441979976.81,28219
"28385",1441979976.81,28375
"28386",1441979976.81,28543
"28387",1441979976.81,28383
"28388",1441979976.81,28479
"28389",1441979976.81,28159
"28390",1441979976.81,28183
"28391",1441979976.81,28199
"28392",1441979976.81,28319
"28393",1441979976.81,28383
"28394",1441979976.82,28511
"28395",1441979976.82,28107
"28396",1441979976.82,28277
"28397",1441979976.82,28343
"28398",1441979976.82,28203
"28399",1441979976.82,28179
"28400",1441979976.82,28031
"28401",1441979976.82,28247
"28402",1441979976.82,28295
"28403",1441979976.82,28087
"28404",1441979976.82,28285
"28405",1441979976.82,28111
"28406",1441979976.82,28231
"28407",1441979976.82,28395
"28408",1441979976.82,28267
"28409",1441979976.82,28435
"28410",1441979976.82,28255
"28411",1441979976.82,28119
"28412",1441979976.82,28023
"28413",1441979976.82,27775
"28414",1441979976.82,28555
"28415",1441979976.82,28845
"28416",1441979976.82,27839
"28417",1441979976.82,27883
"28418",1441979976.82,27723
"28419",1441979976.82,27831
"28420",1441979976.82,28103
"28421",1441979976.82,27941
"28422",1441979976.82,28119
"28423",1441979976.82,27787
"28424",1441979976.82,28063
"28425",1441979976.82,28083
"28426",1441979976.82,28063
"28427",1441979976.82,27659
"28428",1441979976.83,28391
"28429",1441979976.83,27687
"28430",1441979976.83,28051
"28431",1441979976.83,27855
"28432",1441979976.83,27885
"28433",1441979976.83,28335
"28434",1441979976.83,27789
"28435",1441979976.83,27679
"28436",1441979976.83,27663
"28437",1441979976.83,27757
"28438",1441979976.83,27759
"28439",1441979976.83,27943
"28440",1441979976.83,27795
"28441",1441979976.83,28031
"28442",1441979976.83,27775
"28443",1441979976.83,27571
"28444",1441979976.83,27919
"28445",1441979976.83,27871
"28446",1441979976.83,27723
"28447",1441979976.83,27975
"28448",1441979976.83,28077
"28449",1441979976.83,28179
"28450",1441979976.83,27859
"28451",1441979976.83,27543
"28452",1441979976.83,27519
"28453",1441979976.83,27911
"28454",1441979976.83,28011
"28455",1441979976.83,28019
"28456",1441979976.83,28063
"28457",1441979976.83,28039
"28458",1441979976.83,28095
"28459",1441979976.83,27999
"28460",1441979976.83,28379
"28461",1441979976.84,28223
"28462",1441979976.84,27967
"28463",1441979976.84,28503
"28464",1441979976.84,28095
"28465",1441979976.84,28187
"28466",1441979976.84,28251
"28467",1441979976.84,27927
"28468",1441979976.84,28011
"28469",1441979976.84,27983
"28470",1441979976.84,28159
"28471",1441979976.84,28199
"28472",1441979976.84,28063
"28473",1441979976.84,28059
"28474",1441979976.84,28139
"28475",1441979976.84,28239
"28476",1441979976.84,27703
"28477",1441979976.84,28269
"28478",1441979976.84,28187
"28479",1441979976.84,28199
"28480",1441979976.84,28103
"28481",1441979976.84,28095
"28482",1441979976.84,28067
"28483",1441979976.84,28207
"28484",1441979976.84,28287
"28485",1441979976.84,28279
"28486",1441979976.84,28190
"28487",1441979976.84,28223
"28488",1441979976.84,28155
"28489",1441979976.84,28555
"28490",1441979976.84,28509
"28491",1441979976.84,28255
"28492",1441979976.84,28223
"28493",1441979976.84,28231
"28494",1441979976.85,28531
"28495",1441979976.85,28171
"28496",1441979976.85,28303
"28497",1441979976.85,28331
"28498",1441979976.85,28287
"28499",1441979976.85,28491
"28500",1441979976.85,28367
"28501",1441979976.85,27923
"28502",1441979976.85,28495
"28503",1441979976.85,28055
"28504",1441979976.85,28277
"28505",1441979976.85,28207
"28506",1441979976.85,28255
"28507",1441979976.85,27975
"28508",1441979976.85,28015
"28509",1441979976.85,28053
"28510",1441979976.85,28511
"28511",1441979976.85,28199
"28512",1441979976.85,28287
"28513",1441979976.85,28199
"28514",1441979976.85,28134
"28515",1441979976.85,28151
"28516",1441979976.85,28199
"28517",1441979976.85,28175
"28518",1441979976.85,28415
"28519",1441979976.85,28363
"28520",1441979976.85,28047
"28521",1441979976.85,28271
"28522",1441979976.85,28303
"28523",1441979976.85,28383
"28524",1441979976.85,28395
"28525",1441979976.85,28123
"28526",1441979976.85,28207
"28527",1441979976.85,28551
"28528",1441979976.86,28149
"28529",1441979976.86,28351
"28530",1441979976.86,28414
"28531",1441979976.86,28091
"28532",1441979976.86,28135
"28533",1441979976.86,28807
"28534",1441979976.86,28414
"28535",1441979976.86,28507
"28536",1441979976.86,27723
"28537",1441979976.86,28243
"28538",1441979976.86,28239
"28539",1441979976.86,28375
"28540",1441979976.86,28279
"28541",1441979976.86,28261
"28542",1441979976.86,28271
"28543",1441979976.86,27967
"28544",1441979976.86,28331
"28545",1441979976.86,28351
"28546",1441979976.86,28479
"28547",1441979976.86,28367
"28548",1441979976.86,28271
"28549",1441979976.86,28349
"28550",1441979976.86,28471
"28551",1441979976.86,28347
"28552",1441979976.86,28255
"28553",1441979976.86,28411
"28554",1441979976.86,28319
"28555",1441979976.86,28061
"28556",1441979976.86,27795
"28557",1441979976.86,27983
"28558",1441979976.86,27887
"28559",1441979976.86,27839
"28560",1441979976.86,27999
"28561",1441979976.87,27763
"28562",1441979976.87,27975
"28563",1441979976.87,28671
"28564",1441979976.87,28299
"28565",1441979976.87,28087
"28566",1441979976.87,28027
"28567",1441979976.87,28279
"28568",1441979976.87,28431
"28569",1441979976.87,28091
"28570",1441979976.87,28439
"28571",1441979976.87,27743
"28572",1441979976.87,28351
"28573",1441979976.87,28311
"28574",1441979976.87,28251
"28575",1441979976.87,28079
"28576",1441979976.87,28171
"28577",1441979976.87,27943
"28578",1441979976.87,28431
"28579",1441979976.87,28283
"28580",1441979976.87,28527
"28581",1441979976.87,28159
"28582",1441979976.87,28287
"28583",1441979976.87,28511
"28584",1441979976.87,28253
"28585",1441979976.87,28339
"28586",1441979976.87,28239
"28587",1441979976.87,28303
"28588",1441979976.87,28199
"28589",1441979976.87,28159
"28590",1441979976.87,28318
"28591",1441979976.87,28335
"28592",1441979976.87,28031
"28593",1441979976.87,28491
"28594",1441979976.88,28022
"28595",1441979976.88,28383
"28596",1441979976.88,28213
"28597",1441979976.88,28223
"28598",1441979976.88,27939
"28599",1441979976.88,28135
"28600",1441979976.88,28191
"28601",1441979976.88,28203
"28602",1441979976.88,28031
"28603",1441979976.88,28427
"28604",1441979976.88,28387
"28605",1441979976.88,28141
"28606",1441979976.88,28379
"28607",1441979976.88,27991
"28608",1441979976.88,28199
"28609",1441979976.88,28307
"28610",1441979976.88,28327
"28611",1441979976.88,28111
"28612",1441979976.88,28043
"28613",1441979976.88,28343
"28614",1441979976.88,28151
"28615",1441979976.88,28327
"28616",1441979976.88,28351
"28617",1441979976.88,28381
"28618",1441979976.88,28111
"28619",1441979976.88,28199
"28620",1441979976.88,28383
"28621",1441979976.88,28191
"28622",1441979976.88,28263
"28623",1441979976.88,28159
"28624",1441979976.88,28198
"28625",1441979976.88,28255
"28626",1441979976.88,28459
"28627",1441979976.88,28343
"28628",1441979976.89,28375
"28629",1441979976.89,28207
"28630",1441979976.89,28087
"28631",1441979976.89,28239
"28632",1441979976.89,28415
"28633",1441979976.89,28199
"28634",1441979976.89,28251
"28635",1441979976.89,28117
"28636",1441979976.89,28127
"28637",1441979976.89,28239
"28638",1441979976.89,28287
"28639",1441979976.89,28471
"28640",1441979976.89,28063
"28641",1441979976.89,28115
"28642",1441979976.89,28255
"28643",1441979976.89,28203
"28644",1441979976.89,28397
"28645",1441979976.89,28119
"28646",1441979976.89,28323
"28647",1441979976.89,28191
"28648",1441979976.89,28347
"28649",1441979976.89,28487
"28650",1441979976.89,28107
"28651",1441979976.89,28147
"28652",1441979976.89,28023
"28653",1441979976.89,28475
"28654",1441979976.89,28079
"28655",1441979976.89,28247
"28656",1441979976.89,28315
"28657",1441979976.89,28605
"28658",1441979976.89,28155
"28659",1441979976.89,28191
"28660",1441979976.89,28199
"28661",1441979976.9,28503
"28662",1441979976.9,28183
"28663",1441979976.9,28187
"28664",1441979976.9,28383
"28665",1441979976.9,28175
"28666",1441979976.9,28251
"28667",1441979976.9,28119
"28668",1441979976.9,28255
"28669",1441979976.9,28311
"28670",1441979976.9,28191
"28671",1441979976.9,28159
"28672",1441979976.9,28495
"28673",1441979976.9,27995
"28674",1441979976.9,28435
"28675",1441979976.9,28135
"28676",1441979976.9,28635
"28677",1441979976.9,28151
"28678",1441979976.9,28315
"28679",1441979976.9,28203
"28680",1441979976.9,28159
"28681",1441979976.9,28011
"28682",1441979976.9,28215
"28683",1441979976.9,28199
"28684",1441979976.9,28239
"28685",1441979976.9,28103
"28686",1441979976.9,27951
"28687",1441979976.9,28143
"28688",1441979976.9,28335
"28689",1441979976.9,28351
"28690",1441979976.9,28331
"28691",1441979976.9,28023
"28692",1441979976.9,28181
"28693",1441979976.9,28255
"28694",1441979976.91,28243
"28695",1441979976.91,28325
"28696",1441979976.91,28286
"28697",1441979976.91,28351
"28698",1441979976.91,28223
"28699",1441979976.91,28215
"28700",1441979976.91,28211
"28701",1441979976.91,28223
"28702",1441979976.91,28281
"28703",1441979976.91,28175
"28704",1441979976.91,28175
"28705",1441979976.91,28223
"28706",1441979976.91,27987
"28707",1441979976.91,28079
"28708",1441979976.91,28127
"28709",1441979976.91,28045
"28710",1441979976.91,28267
"28711",1441979976.91,27967
"28712",1441979976.91,27799
"28713",1441979976.91,28303
"28714",1441979976.91,27891
"28715",1441979976.91,28523
"28716",1441979976.91,28559
"28717",1441979976.91,28363
"28718",1441979976.91,28343
"28719",1441979976.91,28115
"28720",1441979976.91,28511
"28721",1441979976.91,28357
"28722",1441979976.91,28023
"28723",1441979976.91,28095
"28724",1441979976.91,27775
"28725",1441979976.91,28263
"28726",1441979976.91,28479
"28727",1441979976.91,28567
"28728",1441979976.92,28343
"28729",1441979976.92,28133
"28730",1441979976.92,28059
"28731",1441979976.92,28389
"28732",1441979976.92,27983
"28733",1441979976.92,28095
"28734",1441979976.92,28027
"28735",1441979976.92,28047
"28736",1441979976.92,28261
"28737",1441979976.92,28199
"28738",1441979976.92,28271
"28739",1441979976.92,28071
"28740",1441979976.92,28299
"28741",1441979976.92,28231
"28742",1441979976.92,28275
"28743",1441979976.92,28487
"28744",1441979976.92,28223
"28745",1441979976.92,28277
"28746",1441979976.92,28411
"28747",1441979976.92,28231
"28748",1441979976.92,28011
"28749",1441979976.92,28077
"28750",1441979976.92,28539
"28751",1441979976.92,27991
"28752",1441979976.92,28311
"28753",1441979976.92,28295
"28754",1441979976.92,28095
"28755",1441979976.92,28031
"28756",1441979976.92,28149
"28757",1441979976.92,28031
"28758",1441979976.92,28147
"28759",1441979976.92,28455
"28760",1441979976.92,28095
"28761",1441979976.93,28307
"28762",1441979976.93,28051
"28763",1441979976.93,28341
"28764",1441979976.93,28323
"28765",1441979976.93,28711
"28766",1441979976.93,28135
"28767",1441979976.93,28135
"28768",1441979976.93,28115
"28769",1441979976.93,28255
"28770",1441979976.93,28327
"28771",1441979976.93,28235
"28772",1441979976.93,28147
"28773",1441979976.93,28323
"28774",1441979976.93,28029
"28775",1441979976.93,28383
"28776",1441979976.93,28423
"28777",1441979976.93,28327
"28778",1441979976.93,28111
"28779",1441979976.93,28015
"28780",1441979976.93,28383
"28781",1441979976.93,28383
"28782",1441979976.93,28567
"28783",1441979976.93,28071
"28784",1441979976.93,28463
"28785",1441979976.93,28111
"28786",1441979976.93,28251
"28787",1441979976.93,28469
"28788",1441979976.93,28415
"28789",1441979976.93,28403
"28790",1441979976.93,28091
"28791",1441979976.93,28271
"28792",1441979976.93,28287
"28793",1441979976.93,28199
"28794",1441979976.94,28287
"28795",1441979976.94,28503
"28796",1441979976.94,28295
"28797",1441979976.94,28183
"28798",1441979976.94,27991
